loc,mdate,SO2,CO,O3,NO2,PM10,PM25
336111,2019112213,0.003,0.5,0.026,0.011,26,8
336111,2019112214,0.004,0.5,0.029,0.01,34,12
336111,2019112215,0.004,0.5,0.034,0.008,24,11
336111,2019112216,0.004,0.5,0.033,0.011,34,8
336111,2019112217,0.004,0.6,0.028,0.019,40,12
336111,2019112218,0.004,0.6,0.031,0.018,45,15
336111,2019112219,0.004,0.6,0.024,0.026,37,17
336111,2019112220,0.003,0.7,0.007,0.046,44,26
336111,2019112221,0.003,1,0.001,0.05,45,25
336111,2019112222,0.003,1,0.001,0.048,42,26
336111,2019112223,0.003,1,0.001,0.046,41,26
336111,2019112224,0.003,1,0.001,0.045,43,23
336111,2019112301,0.003,0.9,0.002,0.039,41,27
336111,2019112303,0.003,0.6,0.013,0.02,31,23
336111,2019112304,0.003,0.6,0.005,0.026,35,24
336111,2019112305,0.003,0.8,0.003,0.03,38,25
336111,2019112306,0.003,0.8,0.006,0.026,38,24
336111,2019112307,0.003,0.9,0.003,0.033,33,26
336111,2019112308,0.003,0.7,0.008,0.026,32,22
336111,2019112309,0.003,0.7,0.008,0.027,21,18
336111,2019112310,0.003,0.6,0.016,0.02,17,11
336111,2019112311,0.003,0.6,0.02,0.015,24,5
336111,2019112312,0.003,0.5,0.026,0.011,25,3
336111,2019112313,0.004,0.5,0.03,0.009,19,5
336111,2019112314,0.004,0.5,0.034,0.008,24,3
336111,2019112315,0.004,0.5,0.038,0.008,27,2
336111,2019112316,0.005,0.5,0.04,0.01,31,2
336111,2019112317,0.005,0.5,0.035,0.012,38,4
336111,2019112318,0.005,0.6,0.027,0.017,42,12
336111,2019112319,0.003,0.5,0.03,0.012,39,21
336111,2019112320,0.003,0.6,0.022,0.019,38,26
336111,2019112321,0.004,0.6,0.02,0.02,32,23
336111,2019112322,0.003,0.6,0.017,0.022,32,16
336111,2019112323,0.003,0.6,0.017,0.018,35,14
336111,2019112324,0.003,0.6,0.01,0.026,35,13
336111,2019112401,0.003,0.6,0.012,0.019,39,11
336111,2019112402,0.003,0.6,0.013,0.017,37,14
336111,2019112403,0.003,0.6,0.014,0.015,35,19
336111,2019112404,0.003,0.5,0.015,0.012,41,19
336111,2019112405,0.002,0.6,0.012,0.014,32,15
336111,2019112406,0.003,0.5,0.018,0.011,31,16
336111,2019112407,0.003,0.6,0.009,0.021,27,17
336111,2019112408,0.003,0.6,0.012,0.018,30,15
336111,2019112409,0.003,0.6,0.011,0.019,30,14
336111,2019112410,0.003,0.6,0.015,0.014,34,15
336111,2019112411,0.003,0.7,0.016,0.015,26,14
336111,2019112412,0.004,0.7,0.02,0.013,30,12
336111,2019112413,0.004,0.6,0.027,0.01,18,10
336111,2019112414,0.003,0.5,0.032,0.005,38,8
336111,2019112415,0.003,0.5,0.033,0.005,28,12
336111,2019112416,0.003,0.5,0.033,0.004,30,10
336111,2019112417,0.003,0.5,0.03,0.008,32,14
336111,2019112418,0.003,0.6,0.023,0.008,38,17
336111,2019112419,0.002,0.7,0.023,0.006,29,24
336111,2019112420,0.002,0.6,0.03,0.005,32,22
336111,2019112421,0.002,0.5,0.034,0.004,34,17
336111,2019112422,0.002,0.5,0.033,0.004,33,15
336111,2019112423,0.002,0.5,0.033,0.003,30,13
336111,2019112424,0.002,0.5,0.029,0.003,38,8
336111,2019112501,0.002,0.5,0.029,0.003,37,10
336111,2019112502,0.002,0.5,0.029,0.002,40,12
336111,2019112503,0.002,0.5,0.029,0.002,43,13
336111,2019112504,0.002,0.4,0.028,0.002,40,10
336111,2019112505,0.002,0.4,0.028,0.002,35,9
336111,2019112506,0.002,0.5,0.027,0.002,41,10
336111,2019112507,0.002,0.5,0.027,0.003,75,10
336111,2019112508,0.002,0.4,0.027,0.003,45,7
336111,2019112509,0.002,0.4,0.027,0.004,32,10
336111,2019112510,0.002,0.5,0.027,0.004,29,7
336111,2019112511,0.002,0.5,0.026,0.004,30,9
336111,2019112512,0.003,0.5,0.028,0.003,22,11
336111,2019112513,0.003,0.5,0.027,0.003,16,7
336111,2019112514,0.003,0.5,0.026,0.004,30,9
336111,2019112515,0.003,0.5,0.027,0.004,26,10
336111,2019112516,0.003,0.5,0.026,0.005,30,9
336111,2019112517,0.003,0.5,0.025,0.006,27,8
336111,2019112518,0.003,0.5,0.023,0.007,34,13
336111,2019112519,0.003,0.5,0.022,0.008,30,16
336111,2019112520,0.003,0.5,0.021,0.008,30,15
336111,2019112521,0.003,0.5,0.017,0.009,30,16
336111,2019112522,0.003,0.5,0.015,0.01,33,18
336111,2019112523,0.003,0.6,0.013,0.011,32,19
336111,2019112524,0.003,0.6,0.013,0.011,32,18
336111,2019112601,0.002,0.6,0.012,0.01,35,20
336111,2019112602,0.002,0.6,0.01,0.013,34,26
336111,2019112603,0.003,0.6,0.011,0.011,29,26
336111,2019112604,0.003,0.6,0.012,0.01,31,22
336111,2019112605,0.003,0.6,0.008,0.013,26,20
336111,2019112606,0.002,0.6,0.007,0.015,35,20
336111,2019112607,0.002,0.7,0.003,0.02,34,22
336111,2019112608,0.002,0.8,0.002,0.022,39,26
336111,2019112609,0.003,0.6,0.006,0.018,35,24
336111,2019112610,0.003,0.6,0.007,0.018,32,23
336111,2019112613,0.003,0.4,0.015,0.012,29,19
336111,2019112614,0.002,0.4,0.019,0.009,29,19
336111,2019112615,0.002,0.4,0.019,0.01,32,19
336111,2019112616,0.002,0.4,0.02,0.011,26,16
336111,2019112617,0.002,0.4,0.02,0.012,27,14
336111,2019112618,0.003,0.4,0.018,0.015,24,18
336111,2019112619,0.002,0.4,0.021,0.013,20,16
336111,2019112620,0.002,0.4,0.024,0.011,19,14
336111,2019112621,0.002,0.4,0.024,0.01,21,15
336111,2019112622,0.002,0.4,0.023,0.011,18,12
336111,2019112623,0.002,0.4,0.022,0.01,20,13
336111,2019112624,0.002,0.4,0.021,0.009,19,18
336111,2019112702,0.002,0.4,0.021,0.007,26,26
336111,2019112703,0.003,0.4,0.025,0.006,27,28
336111,2019112704,0.002,0.4,0.029,0.004,21,22
336111,2019112706,0.002,0.4,0.028,0.004,12,9
336111,2019112707,0.002,0.4,0.027,0.005,18,9
336111,2019112708,0.002,0.4,0.026,0.006,23,11
336111,2019112709,0.002,0.4,0.025,0.006,24,12
336111,2019112710,0.003,0.4,0.026,0.006,23,9
336111,2019112711,0.003,0.4,0.027,0.005,29,9
336111,2019112712,0.003,0.4,0.028,0.005,19,6
336111,2019112713,0.003,0.4,0.028,0.006,30,15
336111,2019112714,0.003,0.4,0.026,0.007,34,22
336111,2019112715,0.003,0.5,0.028,0.007,41,21
336111,2019112716,0.004,0.5,0.029,0.007,40,18
336111,2019112717,0.003,0.5,0.028,0.008,42,16
336111,2019112718,0.003,0.5,0.029,0.007,39,19
336111,2019112719,0.003,0.5,0.029,0.007,36,15
336111,2019112720,0.003,0.5,0.03,0.005,32,12
336111,2019112721,0.003,0.5,0.028,0.006,32,12
336111,2019112722,0.003,0.5,0.027,0.006,29,15
336111,2019112723,0.003,0.5,0.026,0.006,35,15
336111,2019112724,0.004,0.5,0.026,0.007,26,15
336111,2019112801,0.004,0.5,0.024,0.007,34,19
336111,2019112802,0.004,0.5,0.023,0.008,35,25
336111,2019112803,0.004,0.5,0.023,0.008,36,22
336111,2019112804,0.004,0.5,0.02,0.011,49,23
336111,2019112805,0.004,0.6,0.017,0.013,48,27
336111,2019112806,0.004,0.6,0.015,0.015,50,26
336111,2019112807,0.004,0.6,0.012,0.019,50,30
336111,2019112808,0.004,0.7,0.011,0.021,54,31
336111,2019112809,0.004,0.7,0.014,0.02,48,30
336111,2019112810,0.004,0.6,0.017,0.019,43,28
336111,2019112811,0.004,0.6,0.018,0.018,52,29
336111,2019112812,0.004,0.6,0.023,0.015,36,23
336111,2019112813,0.004,0.6,0.026,0.014,42,20
336111,2019112814,0.004,0.5,0.027,0.014,57,28
336111,2019112815,0.003,0.5,0.027,0.014,52,29
336111,2019112816,0.004,0.6,0.027,0.013,42,29
336111,2019112817,0.003,0.5,0.029,0.011,35,27
336111,2019112818,0.003,0.4,0.03,0.01,22,22
336111,2019112819,0.003,0.4,0.029,0.009,17,18
336111,2019112820,0.003,0.4,0.029,0.008,16,12
336111,2019112821,0.002,0.4,0.029,0.008,19,9
336111,2019112822,0.002,0.4,0.027,0.009,22,12
336111,2019112823,0.002,0.4,0.023,0.013,20,8
336111,2019112824,0.002,0.4,0.023,0.011,22,9
336111,2019112901,0.002,0.5,0.021,0.013,15,13
336111,2019112902,0.002,0.4,0.027,0.006,19,12
336111,2019112903,0.002,0.4,0.026,0.005,15,13
336111,2019112904,0.002,0.5,0.016,0.014,28,13
336111,2019112905,0.002,0.5,0.007,0.024,19,12
336111,2019112906,0.002,0.6,0.002,0.032,18,11
336111,2019112907,0.002,0.7,0.001,0.035,20,9
336111,2019112908,0.003,0.8,0.002,0.038,28,12
336111,2019112909,0.003,0.5,0.016,0.019,20,9
336111,2019112910,0.003,0.4,0.024,0.01,18,5
336111,2019112911,0.003,0.3,0.03,0.004,21,3
336111,2019112912,0.003,0.3,0.032,0.004,8,2
336111,2019112913,0.003,0.3,0.032,0.004,10,2
336111,2019112914,0.002,0.3,0.032,0.005,13,2
336111,2019112915,0.002,0.3,0.034,0.005,12,2
336111,2019112916,0.003,0.3,0.035,0.005,15,3
336111,2019112917,0.003,0.3,0.033,0.007,25,5
336111,2019112918,0.003,0.4,0.034,0.008,17,8
336111,2019112919,0.003,0.4,0.032,0.007,13,11
336111,2019112920,0.002,0.4,0.03,0.009,13,8
336111,2019112921,0.002,0.4,0.03,0.008,16,8
336111,2019112922,0.002,0.4,0.022,0.017,12,10
336111,2019112923,0.003,0.4,0.02,0.018,15,6
336111,2019112924,0.003,0.5,0.013,0.027,16,7
336111,2019113001,0.003,0.6,0.008,0.032,20,8
336111,2019113002,0.003,0.6,0.006,0.032,26,9
336111,2019113003,0.003,0.6,0.005,0.032,28,10
336111,2019113004,0.003,0.5,0.012,0.022,22,13
336111,2019113005,0.003,0.5,0.014,0.018,26,16
336111,2019113006,0.003,0.6,0.007,0.026,44,24
336111,2019113007,0.003,0.6,0.005,0.028,45,34
336111,2019113008,0.003,0.7,0.003,0.032,34,30
336111,2019113009,0.003,0.7,0.005,0.032,31,25
336111,2019113010,0.003,0.7,0.013,0.026,43,25
336111,2019113011,0.004,0.7,0.014,0.029,72,35
336111,2019113012,0.005,0.6,0.021,0.021,68,37
336111,2019113013,0.005,0.6,0.028,0.021,44,34
336111,2019113014,0.005,0.5,0.031,0.013,50,38
336111,2019113015,0.005,0.5,0.03,0.013,28,24
336111,2019113016,0.004,0.5,0.03,0.014,42,28
336111,2019113017,0.004,0.5,0.029,0.013,37,28
336111,2019113019,0.004,0.5,0.028,0.013,24,21
336111,2019113020,0.003,0.5,0.023,0.017,26,24
336111,2019113021,0.003,0.5,0.022,0.017,28,23
336111,2019113022,0.003,0.5,0.021,0.017,28,26
336111,2019113023,0.003,0.5,0.02,0.018,34,29
336111,2019113024,0.003,0.5,0.02,0.015,34,31
